"uid","HUC8","Site","Year","JD","temp","ph","do","t1_eff","t2_eff","t3_eff","effsec","t1_avwid","t2_avwid","t3_avwid","avwid","sdwid","t1_avdep","t2_avdep","t3_avdep","avdep","sdDep","t1_maxdep","t2_maxdep","t3_maxdep","maxdep","W/D","pctclay","pctsilt","pctsand","pctfines","pctgrvl","pctcbbl","pctbldr","pctrock","subprop","t1_flow","t2_flow","t3_flow","mFlow","sdFlow","t1_maxflow","t2_maxflow","t3_maxflow","maxflow","pctRiffle","pctrun","t1_pctslow","t2_pctslow","t3_pctslow","pctslow","machabprop","AVembed","pctEmb1","t1_LWD","t2_LWD","t3_LWD","LWD","FWD","t1_under","t2_under","t3_under","under","t1_boulder","t2_boulder","t3_boulder","boulder","t1_depool","t2_depool","t3_depool","depool","bnkahz%","bnkamd%","bnkavr%","Avbnka","bnkbare%","AvChnlOpen%","chshdSD%","AvChnlShd%","RchLength"
67,"YEL","101",2018,18225,17.7,7.86,12.59,232,278,393,903,2,2.1625,2.125,2.09583333333333,0.573683117095648,0.124444444444444,0.221818181818182,0.206666666666667,0.186896551724138,0.110359912761961,0.24,0.38,0.42,0.42,11.2138683886839,6.89655172413793,3.44827586206897,10.3448275862069,20.6896551724138,13.7931034482759,65.5172413793103,0,79.3103448275862,65.5172413793103,0.2275,0.109090909090909,0.147777777777778,0.155862068965517,0.143639360935129,0.44,0.52,0.41,0.52,33.3333333333333,0.333333333333333,0,37.5,37.5,25,33.3333333333333,1.58333333333333,58.3333333333333,0,0,0,0,0.166666666666667,0,0,0.25,0.0833333333333333,0,0,0.25,0.0833333333333333,0,1,1.25,0.75,12.5,62.5,25,36.875,1.39130434782609,98.1981981981982,1.6143297699233,1.8018018018018,55
68,"YEL","103",2018,18197,15.6,8.12,10.89,838,621,377,1836,2.475,2.625,2.725,2.60833333333333,0.826157510335686,0.14,0.21,0.123333333333333,0.157777777777778,0.115514034054274,0.28,0.52,0.26,0.52,16.5316901408451,0,5.55555555555556,8.33333333333333,13.8888888888889,5.55555555555556,80.5555555555556,0,86.1111111111111,80.5555555555556,0.2875,0.233333333333333,0.165833333333333,0.228888888888889,0.230896114893724,1.04,0.52,0.53,1.04,33.3333333333333,0.434782608695652,12.5,37.5,0,16.6666666666667,41.6666666666667,1,25,0.375,0.75,0,0.375,1,0.25,0.75,0,0.333333333333333,0.5,0.75,0.25,0.5,0.5,1.25,0.25,0.666666666666667,41.6666666666667,45.8333333333333,12.5,25.8333333333333,0.5,24.6621621621622,13.7271804778318,75.3378378378378,104
69,"YEL","105",2018,18186,12.7,8.24,12.28,641,422,212,1275,2.6625,2.3625,2.6,2.54166666666667,0.678179575209903,0.118333333333333,0.14,0.1025,0.119714285714286,0.0585353444905029,0.26,0.3,0.22,0.3,21.2311058074781,0,0,0,0,0,100,0,100,100,0.361666666666667,0.271818181818182,0.274166666666667,0.303428571428571,0.193800122277975,0.7,0.75,0.52,0.75,66.6666666666667,0.333333333333333,0,0,0,0,66.6666666666667,1.16666666666667,16.6666666666667,0.125,0,0,0.0416666666666667,0.0416666666666667,0,0.25,0,0.0833333333333333,0,0,1,0.333333333333333,0,1,0,0.333333333333333,33.3333333333333,58.3333333333333,8.33333333333333,24.7916666666667,0,23.5017626321974,9.30998868571081,76.4982373678026,50
70,"YEL","113",2018,18158,19.6,8.76,10.48,164,101,148,413,1.1875,1.3875,1.4125,1.32916666666667,0.215646987431788,0.135,0.115555555555556,0.23125,0.1588,0.132076997745002,0.18,0.18,0.77,0.77,8.370067170445,0,24,0,24,20,56,0,76,56,0.34875,0.297777777777778,0.31,0.318,0.12760616495034,0.42,0.75,0.42,0.75,25,0.75,0,0,0,0,75,0.833333333333333,16.6666666666667,0.125,1.125,0.75,0.666666666666667,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0.25,0.0833333333333333,4.16666666666667,58.3333333333333,37.5,45.2083333333333,1.66666666666667,1.8018018018018,2.3094010767585,98.1981981981982,50
71,"YEL","119",2018,18225,19,8.23,13.17,799,548,490,1837,2.6375,3.3625,2.8875,2.9625,1.38871617283578,0.424,0.324375,0.321875,0.35531914893617,0.115077498722832,0.56,0.5,0.54,0.56,8.3375748502994,0,65.9574468085106,25.531914893617,91.4893617021277,2.12765957446809,6.38297872340426,0,8.51063829787234,65.9574468085106,0.168571428571429,0.217333333333333,0.174666666666667,0.187234042553191,0.110112632605843,0.39,0.4,0.43,0.43,8.33333333333333,0.708333333333333,0,25,25,16.6666666666667,70.8333333333333,0.333333333333333,8.33333333333333,0,0,0.25,0.0833333333333333,0.0833333333333333,1.75,1.75,1.5,1.66666666666667,0.25,0,0,0.0833333333333333,0.75,1.75,1.5,1.33333333333333,0,100,0,35.2083333333333,0.833333333333333,99.6996996996997,0.464621368291446,0.300300300300307,120
72,"YEL","120",2018,18212,14.2,7.92,11.5,1290,984,855,3129,5.4,4.1375,4,4.5125,1.34820734439413,0.263571428571429,0.249333333333333,0.191333333333333,0.234090909090909,0.134117584332038,0.58,0.44,0.54,0.58,19.2766990291262,2.27272727272727,18.1818181818182,29.5454545454545,50,2.27272727272727,47.7272727272727,0,50,47.7272727272727,0.117692307692308,0.235,0.240714285714286,0.202727272727273,0.191510077898201,0.28,0.69,0.66,0.69,25,0.5,25,12.5,12.5,16.6666666666667,50,1.25,41.6666666666667,1.25,0.75,0.25,0.75,1.25,0.5,1.25,0.25,0.666666666666667,0,0.25,0.25,0.166666666666667,1.75,1.25,1,1.33333333333333,25,75,0,30.8333333333333,1.20833333333333,36.5615615615616,15.7380087887547,63.4384384384384,150
73,"YEL","129",2018,18175,16.9,7.59,10.25,436,407,348,1191,1.35,1.35,0.975,1.225,0.416246164625235,0.37,0.382222222222222,0.405,0.3856,0.114093528884566,0.6,0.52,0.52,0.6,3.17686721991701,0,4,4,8,4,88,0,92,88,0.33125,0.4025,0.40625,0.3816,0.213183801761141,0.86,0.96,0.72,0.96,8.33333333333333,0.833333333333333,12.5,12.5,0,8.33333333333333,83.3333333333333,0.75,16.6666666666667,0,0,0.125,0.0416666666666667,0.208333333333333,1.75,1.75,1.75,1.75,0,0,0,0,1,0,0.25,0.416666666666667,0,37.5,62.5,55.625,0.0416666666666667,84.009009009009,11.5401144892173,15.990990990991,60
74,"YEL","150",2018,18226,17.1,7.47,10.4,290,218,160,668,1.725,2.325,1.4125,1.82083333333333,1.07904110679108,0.172222222222222,0.1125,0.1775,0.1548,0.0883704324609386,0.44,0.18,0.28,0.44,11.7624892334195,0,12,8,20,16,64,0,80,64,0.185555555555556,0.20875,0.1575,0.184,0.135030860670194,0.34,0.45,0.44,0.45,41.6666666666667,0.416666666666667,0,0,12.5,4.16666666666667,41.6666666666667,1.58333333333333,58.3333333333333,0,0,0,0,0.0416666666666667,0,0,0.25,0.0833333333333333,1,1.5,0.75,1.08333333333333,0.25,0,1.25,0.5,58.3333333333333,33.3333333333333,8.33333333333333,21.6666666666667,0.583333333333333,62.9343629343629,16.9679724160575,37.0656370656371,50
75,"YEL","161",2018,18207,16,8.22,11.12,837,1358,657,2852,2.65,3.9,3.2,3.25,1.16170788815059,0.2325,0.283076923076923,0.238333333333333,0.252162162162162,0.142558665022414,0.55,0.69,0.52,0.69,12.8885316184352,0,10.8108108108108,0,10.8108108108108,16.2162162162162,72.972972972973,0,89.1891891891892,72.972972972973,0.271818181818182,0.205,0.210909090909091,0.229459459459459,0.169786564478693,0.54,0.45,0.6,0.6,25,0.458333333333333,12.5,25,12.5,16.6666666666667,45.8333333333333,0.75,16.6666666666667,0,0,0,0,0.458333333333333,0.5,0.25,0.25,0.333333333333333,0.25,0.75,0,0.333333333333333,0,1.25,0.5,0.583333333333333,16.6666666666667,79.1666666666667,4.16666666666667,27.9166666666667,0.916666666666667,93.018018018018,8.98371542609976,6.98198198198199,108
76,"YEL","178",2018,18197,19.6,8.47,13.28,1893,1834,1528,5255,4.2375,4.65,5,4.62916666666667,1.58867709983377,0.311666666666667,0.313333333333333,0.286666666666667,0.303888888888889,0.140270713322036,0.5,0.74,0.52,0.74,15.2330895795247,0,2.77777777777778,22.2222222222222,25,8.33333333333333,66.6666666666667,0,75,66.6666666666667,0.213333333333333,0.255,0.266666666666667,0.245,0.167391756069407,0.48,0.53,0.56,0.56,20.8333333333333,0.5,25,37.5,25,29.1666666666667,50,1,41.6666666666667,0.125,0.75,0.5,0.458333333333333,0.958333333333333,1,0.666666666666667,0,0.545454545454545,0,0,0.25,0.0833333333333333,2,1.75,0.5,1.41666666666667,29.1666666666667,54.1666666666667,16.6666666666667,31.875,0.5,55.2006552006552,12.6738665741515,44.7993447993448,150
77,"YEL","193",2018,18192,16.7,8.31,12.28,1110,1140,1886,4136,7.41666666666667,7.2625,7.8,7.5,2.95763740976121,0.469285714285714,0.453333333333333,0.219375,0.375111111111111,0.282083338928427,1.1,0.86,0.6,1.1,19.9940758293839,2.22222222222222,6.66666666666667,8.88888888888889,17.7777777777778,0,82.2222222222222,0,82.2222222222222,82.2222222222222,0.236428571428571,0.233571428571429,0.400666666666667,0.315555555555556,0.265548793286962,0.54,0.81,1.16,1.16,41.6666666666667,0.291666666666667,50,25,12.5,29.1666666666667,41.6666666666667,0.5,16.6666666666667,0,0.25,0,0.0833333333333333,0.333333333333333,0.5,0,0,0.166666666666667,0.25,0.25,0.25,0.25,1.75,1.5,0.75,1.33333333333333,45.8333333333333,16.6666666666667,33.3333333333333,33.0434782608696,0.791666666666667,59.5345345345345,16.1855069404895,40.4654654654655,150
78,"YEL","201",2018,18179,16,8.6,12.35,1123,995,766,2884,3.25,3.0625,2.425,2.9125,1.25639667649021,0.342857142857143,0.31,0.335,0.329487179487179,0.235136564104091,0.6,0.52,1.4,1.4,8.83949416342412,0,31.5789473684211,2.63157894736842,34.2105263157895,5.26315789473684,60.5263157894737,0,65.7894736842105,60.5263157894737,0.143571428571429,0.238461538461538,0.298333333333333,0.222820512820513,0.254836879900898,1.03,0.97,0.72,1.03,20.8333333333333,0.416666666666667,25,0,12.5,12.5,41.6666666666667,0.916666666666667,33.3333333333333,0.125,0,0.25,0.125,0.333333333333333,0,0.75,1,0.583333333333333,0,1,0.25,0.416666666666667,2.5,0.5,0.75,1.25,0,70.8333333333333,29.1666666666667,44.5833333333333,0.625,89.268680445151,9.58687642788274,10.731319554849,120
79,"YEL","202",2018,18221,15.3,8.05,11.21,638,368,370,1376,1.325,1.275,1.65,1.41666666666667,0.613377440127994,0.29375,0.3175,0.23,0.280416666666667,0.139890614617175,0.5,0.5,0.42,0.5,5.05200594353641,0,45.8333333333333,0,45.8333333333333,20.8333333333333,33.3333333333333,0,54.1666666666667,45.8333333333333,0.0425,0.0525,0.075,0.0566666666666667,0.0549043964871957,0.13,0.12,0.2,0.2,12.5,0.166666666666667,62.5,87.5,50,66.6666666666667,66.6666666666667,0.416666666666667,16.6666666666667,0,0,0,0,0.0416666666666667,1.25,1.5,0.75,1.16666666666667,0,0,0,0,2.25,3.25,2.5,2.66666666666667,0,54.1666666666667,45.8333333333333,47.2916666666667,0.583333333333333,88.5135135135135,10.8721913823546,11.4864864864865,50
80,"YEL","203",2018,18221,11.5,7.53,10.94,1509,789,1427,3725,6.825,6.2,6.275,6.43333333333333,1.68333692064477,0.42,0.38375,0.436875,0.413541666666667,0.203349500868692,0.74,0.68,1,1,15.5566750629723,8.51063829787234,0,4.25531914893617,12.7659574468085,10.6382978723404,76.5957446808511,0,87.2340425531915,76.5957446808511,0.283333333333333,0.343333333333333,0.398,0.349375,0.212396720834566,0.62,0.71,0.87,0.87,45.8333333333333,0.5,0,12.5,0,4.16666666666667,50,1.5,50,1.25,0.375,0.25,0.625,1,0.5,1.5,0.75,0.916666666666667,0,0.5,0.25,0.25,0.75,0,1.25,0.666666666666667,8.33333333333333,75,16.6666666666667,40.625,1.45833333333333,60.8108108108108,14.5317386630585,39.1891891891892,150
81,"YEL","204",2018,18184,12.5,8.09,9.79,1775,1830,1720,5325,5,4.3625,4.275,4.54583333333333,1.55115081168135,0.3025,0.3725,0.5825,0.419166666666667,0.269458662904893,0.86,0.6,0.92,0.92,10.844930417495,0,25,0,25,0,75,0,75,75,0.21,0.2025,0.20375,0.205416666666667,0.224634566364567,0.41,0.61,0.89,0.89,20.8333333333333,0.25,37.5,50,62.5,50,50,0.583333333333333,25,0.125,0.125,0.125,0.125,1,0.75,1,1.25,1,0.25,0,0,0.0833333333333333,3,2.25,3.25,2.83333333333333,4.16666666666667,54.1666666666667,41.6666666666667,48.75,0.916666666666667,34.3843843843844,14.2900786983959,65.6156156156156,150
82,"LMAQ","5",2018,18214,16.9,8.46,12.22,593,713,653,1959,2.45,2.7,3.5,2.88333333333333,0.960826938525921,0.118333333333333,0.135,0.185,0.146111111111111,0.079112136608299,0.3,0.34,0.36,0.36,19.7338403041825,5.55555555555556,13.8888888888889,0,19.4444444444444,2.77777777777778,77.7777777777778,0,80.5555555555556,77.7777777777778,0.220909090909091,0.126363636363636,0.109090909090909,0.15,0.176473389333512,0.69,0.51,0.41,0.69,20.8333333333333,0.208333333333333,0,37.5,37.5,25,33.3333333333333,1,16.6666666666667,0.5,0.625,0.75,0.625,1.08333333333333,0.25,0,0,0.0833333333333333,1.25,0.75,1.5,1.16666666666667,0.25,0.5,1,0.583333333333333,4.16666666666667,91.6666666666667,4.16666666666667,32.5,1.25,9.98498498498499,6.96447903679581,90.015015015015,117
83,"LMAQ","48",2018,18256,16.3,8.32,13.7,364,455,437,1256,2.75,2.5,3.425,2.89166666666667,0.772301285355865,0.159166666666667,0.17,0.1225,0.150555555555556,0.0946254101918097,0.38,0.4,0.3,0.4,19.2066420664207,0,9.375,3.125,12.5,28.125,59.375,0,87.5,59.375,0.156666666666667,0.185,0.176666666666667,0.172777777777778,0.138638504466237,0.3,0.62,0.3,0.62,66.6666666666667,0.166666666666667,12.5,12.5,0,8.33333333333333,66.6666666666667,0.833333333333333,16.6666666666667,0.25,0.25,0.25,0.25,0.625,0.25,0.5,0,0.25,0.75,0.75,2.5,1.33333333333333,0.5,0.75,0.5,0.583333333333333,16.6666666666667,66.6666666666667,16.6666666666667,33.9583333333333,1.125,16.8168168168168,6.3835105035714,83.1831831831832,100
84,"LMAQ","10",2018,18228,12.2,7.73,12.74,272,306,333,911,3.1125,2.7125,2.875,2.9,1.09861572978869,0.16,0.116,0.125454545454545,0.131724137931035,0.0545808028468697,0.24,0.19,0.22,0.24,22.0157068062827,0,11.1111111111111,11.1111111111111,22.2222222222222,7.40740740740741,70.3703703703704,0,77.7777777777778,70.3703703703704,0.17625,0.17,0.111,0.19,0.215058131676066,0.39,0.39,0.38,0.39,50,0.291666666666667,37.5,0,25,20.8333333333333,50,1,8.33333333333333,0.125,0,0.25,0.125,0.916666666666667,0.25,0.25,0.75,0.416666666666667,1,2.5,2.25,1.91666666666667,0,0.5,0.75,0.416666666666667,54.1666666666667,41.6666666666667,4.16666666666667,20.5833333333333,1.33333333333333,3.15315315315315,2.15091533576038,96.8468468468468,61
85,"LMAQ","17",2018,18256,13.9,8.32,11.65,888,786,813,2487,5.2875,4.9125,4.2,4.8,1.83089429324674,0.213125,0.24,0.25875,0.237234042553192,0.153646999824408,0.59,0.72,0.58,0.72,20.2331838565022,0,9.52380952380952,7.14285714285714,16.6666666666667,0,80.9523809523809,2.38095238095238,83.3333333333333,80.9523809523809,0.19,0.138,0.19875,0.176382978723404,0.152164463827149,0.57,0.4,0.53,0.57,41.6666666666667,0.208333333333333,25,37.5,25,29.1666666666667,41.6666666666667,1,25,0.625,0.625,0.75,0.666666666666667,1.04166666666667,0.5,0.25,0.75,0.5,0.75,2,1,1.25,1,1.25,2,1.41666666666667,25,58.3333333333333,16.6666666666667,32.0833333333333,0.416666666666667,18.9189189189189,6.23354977979184,81.0810810810811,100
86,"LMAQ","28b",2018,18228,16,8.07,11.17,283,353,384,1020,1.675,1.675,2.375,1.90833333333333,0.527435688778359,0.23,0.216,0.262857142857143,0.239411764705882,0.0785837201303089,0.3,0.3,0.38,0.38,7.97092547092547,2.94117647058824,50,8.82352941176471,61.7647058823529,14.7058823529412,23.5294117647059,0,38.2352941176471,50,0.0677777777777778,0.153333333333333,0.0446153846153846,0.0858823529411765,0.112979420144175,0.18,0.58,0.17,0.58,8.33333333333333,0.416666666666667,12.5,25,62.5,33.3333333333333,41.6666666666667,0.166666666666667,8.33333333333333,0.125,0.125,0,0.0833333333333333,0.0833333333333333,1.25,2.5,1.75,1.83333333333333,0,0,0,0,1.75,2.25,2.5,2.16666666666667,0,66.6666666666667,33.3333333333333,47.0833333333333,0.416666666666667,43.6936936936937,10.2942223840732,56.3063063063063,52
87,"LMAQ","24",2018,18226,14.9,7.69,10.23,868,520,488,1876,3.2875,3.7,3.45,3.47916666666667,0.892957551289977,0.28,0.150769230769231,0.294285714285714,0.244761904761905,0.149131438102198,0.6,0.4,0.54,0.6,14.2144941634241,2.5,5,0,7.5,5,85,2.5,92.5,85,0.116,0.199166666666667,0.121538461538462,0.146190476190476,0.145735349528544,0.31,0.44,0.69,0.69,29.1666666666667,0.333333333333333,50,0,50,33.3333333333333,33.3333333333333,1.25,41.6666666666667,0.125,0,0.375,0.166666666666667,0.958333333333333,1.25,0.5,1.5,1.08333333333333,0.5,1,0,0.5,1.75,0.25,2.75,1.58333333333333,8.33333333333333,62.5,29.1666666666667,37.7083333333333,0.833333333333333,7.88288288288288,8.019173452242,92.1171171171171,100
88,"LMAQ","61",2018,18214,22.2,8.6,12.61,1875,1456,1552,4883,3.2125,4.975,8.725,5.6375,3.03942392997208,0.338,0.23375,0.321333333333333,0.296304347826087,0.186575676581347,0.64,0.52,1.08,1.08,19.0260454878943,2.17391304347826,8.69565217391304,8.69565217391304,19.5652173913043,0,73.9130434782609,6.52173913043478,80.4347826086956,73.9130434782609,0.156428571428571,0.286,0.124285714285714,0.181086956521739,0.188764736123739,0.69,0.78,0.41,0.78,25,0.416666666666667,0,0,50,16.6666666666667,41.6666666666667,2.33333333333333,66.6666666666667,0.125,0.25,0,0.125,0.625,0.75,0.25,0,0.333333333333333,1,3,1.5,1.83333333333333,1.25,0.5,0.75,0.833333333333333,33.3333333333333,58.3333333333333,8.33333333333333,29.1666666666667,0.625,33.1081081081081,15.224744895822,66.8918918918919,110
89,"UPI","23",2019,19214,14.5,8.03,9.55,504,1223,673,2400,1.86875,1.8625,2.325,2.01875,0.546294334585304,0.24,0.283333333333333,0.21125,0.241578947368421,0.0720557710346824,0.4,0.38,0.36,0.4,8.35648148148148,0,7.89473684210526,78.9473684210526,86.8421052631579,7.89473684210526,5.26315789473684,0,13.1578947368421,78.9473684210526,0.32,0.275,0.316875,0.304473684210526,0.135261455895331,0.67,0.49,0.47,0.67,8.33333333333333,0.875,0,0,0,0,87.5,0,0,0,0.25,0.125,0.125,0.291666666666667,3,3,1,2.33333333333333,0,0,0,0,0.25,0.75,1,0.666666666666667,0,100,0,42.5,0.458333333333333,46.0585585585586,14.3147208105523,53.9414414414414,60
90,"UPI","25",2019,19214,12.1,7.54,8.15,1498,1009,3752,6259,3.825,3.475,3.93125,3.74375,0.851892075732395,0.462,0.355,0.345,0.385744680851064,0.110527287223977,0.69,0.5,0.48,0.69,9.70525372311086,0,2.12765957446809,44.6808510638298,46.8085106382979,34.0425531914894,19.1489361702128,0,53.1914893617021,44.6808510638298,0.197333333333333,0.28,0.220625,0.233404255319149,0.162310445908647,0.56,0.65,0.43,0.65,4.16666666666667,0.916666666666667,12.5,0,0,4.16666666666667,91.6666666666667,0.416666666666667,16.6666666666667,0,0,0,0,0,2.25,2,2.5,2.25,0,0,0,0,1,0,0,0.333333333333333,0,91.6666666666667,8.33333333333333,44.1666666666667,0.0833333333333333,96.6966966966967,4.00792865000014,3.30330330330331,130
91,"UPI","28",2019,19158,15.45,9.02,8.15,2276,2294,1939,6509,4.65,6.2125,5.3,5.3875,1.80923055948967,0.233125,0.328,0.2525,0.27,0.178386488082575,0.46,0.64,0.76,0.76,19.9537037037037,0,8.51063829787234,2.12765957446809,10.6382978723404,0,87.2340425531915,2.12765957446809,89.3617021276596,87.2340425531915,0.283125,0.262,0.3075,0.28468085106383,0.242261546266138,0.87,0.99,0.63,0.99,41.6666666666667,0.333333333333333,0,37.5,25,20.8333333333333,41.6666666666667,0.75,8.33333333333333,0,1.375,0.5,0.625,0.833333333333333,0.5,0.5,0,0.333333333333333,1,0,0.5,0.5,0.25,2.75,0.75,1.25,33.3333333333333,54.1666666666667,8.33333333333333,25.6521739130435,0.625,40.1651651651652,15.0069560590657,59.8348348348348,150
92,"UPI","70",2019,19197,17.45,8.32,11.87,597,812,511,1920,1.9875,5.0875,3.0625,3.37916666666667,1.47559248724226,0.12,0.27875,0.1675,0.18875,0.126837557361559,0.27,0.57,0.32,0.57,17.9028697571744,2.32558139534884,20.9302325581395,23.2558139534884,46.5116279069767,2.32558139534884,51.1627906976744,0,53.4883720930233,51.1627906976744,0.211875,0.046875,0.1025,0.120416666666667,0.165939726731731,0.83,0.17,0.32,0.83,12.5,0.291666666666667,0,37.5,0,12.5,45.8333333333333,1,41.6666666666667,0.25,1.125,0.75,0.708333333333333,0.958333333333333,0.25,0.25,0,0.166666666666667,0.5,0.5,1.75,0.916666666666667,0,0,0.5,0.181818181818182,0,79.1666666666667,16.6666666666667,38.4782608695652,0.75,17.8678678678679,10.4013124934934,82.1321321321321,90
93,"UPI","73",2019,19197,15.55,8.24,10.69,1590,2723,798,5111,3.2875,2.93125,2.95,3.05625,0.921047666707769,0.250625,0.204375,0.310625,0.255208333333333,0.174904102397459,0.94,0.36,0.7,0.94,11.9755102040816,2.08333333333333,10.4166666666667,4.16666666666667,16.6666666666667,10.4166666666667,64.5833333333333,8.33333333333333,83.3333333333333,64.5833333333333,0.23125,0.23125,0.12875,0.197083333333333,0.170680220261905,0.65,0.59,0.45,0.65,29.1666666666667,0.375,25,0,37.5,20.8333333333333,37.5,0.833333333333333,25,0.125,0.25,0,0.125,0.458333333333333,0,1.25,0.5,0.583333333333333,0.25,0.75,1.5,0.833333333333333,2.5,0.5,2.75,1.91666666666667,8.33333333333333,91.6666666666667,0,33.75,0.375,58.3333333333333,15.3126931474699,41.6666666666667,116
94,"UPI","78",2019,19203,15.1,8,10.09,1045,1053,757,2855,3.2625,4.73125,3.8125,3.93541666666667,1.22921671477574,0.2025,0.108125,0.1375,0.149375,0.0800639704342854,0.4,0.2,0.26,0.4,26.3458856345886,0,0,76.5957446808511,76.5957446808511,6.38297872340426,17.0212765957447,0,23.4042553191489,76.5957446808511,0.4225,0.31875,0.339375,0.360208333333333,0.149360189850096,0.76,0.56,0.57,0.76,20.8333333333333,0.791666666666667,0,0,0,0,79.1666666666667,0.166666666666667,8.33333333333333,0.125,0,0,0.0416666666666667,0.125,0.75,0.25,0,0.333333333333333,0.25,0,0,0.0833333333333333,0,0,0.5,0.166666666666667,16.6666666666667,83.3333333333333,0,23.5416666666667,1.16666666666667,88.7387387387387,8.71288044875434,11.2612612612613,150
95,"UPI","78b",2019,19203,10.55,7.48,10.2,268,267,268,803,2.35,2.1875,1.2125,1.91666666666667,1.07609061630178,0.141875,0.113,0.06,0.114117647058824,0.0604587335876561,0.32,0.2,0.12,0.32,16.7955326460481,0,2.94117647058824,41.1764705882353,44.1176470588235,20.5882352941176,35.2941176470588,0,55.8823529411765,41.1764705882353,0.3975,0.185,0.04125,0.251176470588235,0.234530668743141,0.89,0.44,0.08,0.89,29.1666666666667,0.333333333333333,12.5,12.5,50,25,33.3333333333333,0.583333333333333,16.6666666666667,0.375,0.375,0,0.25,0.5,0.25,0.25,0,0.166666666666667,0,0,0,0,0.5,0,0.75,0.416666666666667,20.8333333333333,79.1666666666667,0,26.25,1.54166666666667,67.983367983368,10.8210620835196,32.016632016632,50
96,"UPI","112",2019,19165,14.05,7.6,9.57,1332,1162,893,3387,3.4,3.375,3.3875,3.3875,0.971020306060901,0.265,0.279375,0.28125,0.275208333333333,0.190999494076787,0.67,0.78,0.94,0.94,12.3088569265708,14.5833333333333,12.5,4.16666666666667,31.25,16.6666666666667,52.0833333333333,0,68.75,52.0833333333333,0.214375,0.258125,0.180625,0.217708333333333,0.19534192154286,0.67,0.8,0.42,0.8,20.8333333333333,0.291666666666667,25,50,50,41.6666666666667,41.6666666666667,0.916666666666667,33.3333333333333,0.375,0.375,0.625,0.458333333333333,1.16666666666667,1,0.25,0,0.416666666666667,0,0,0,0,0,3.25,1.5,1.58333333333333,4.16666666666667,79.1666666666667,16.6666666666667,40,1.79166666666667,46.9219219219219,14.6622017013189,53.0780780780781,88
97,"UPI","151",2019,19189,11.1,7.81,10.81,1082,971,1167,3220,3.66875,4.3625,3.725,3.91875,0.979996949862162,0.305,0.264375,0.245,0.271458333333333,0.128244938240841,0.56,0.52,0.44,0.56,14.4359171143515,8.33333333333333,0,0,8.33333333333333,6.25,83.3333333333333,2.08333333333333,91.6666666666667,83.3333333333333,0.52,0.473125,0.615,0.536041666666667,0.360571293645818,1.25,1.08,1.34,1.34,70.8333333333333,0.25,12.5,0,0,4.16666666666667,70.8333333333333,0.583333333333333,0,1.75,0.375,0.875,1,1,0.5,0.75,0,0.416666666666667,0.25,1.25,0.25,0.583333333333333,1,0.75,0.25,0.666666666666667,8.33333333333333,79.1666666666667,12.5,35.625,0.791666666666667,7.80780780780781,5.70602577620625,92.1921921921922,150
98,"UPI","153",2019,19204,9.75,7.22,7.93,1804,1739,2876,6419,13,11.5,9.125,11.2083333333333,2.43130250772255,0.635625,0.6275,0.55,0.604375,0.140362846663226,0.88,0.86,0.76,0.88,18.5453291968287,0,58.3333333333333,16.6666666666667,75,2.08333333333333,22.9166666666667,0,25,58.3333333333333,0.09875,0.145625,0.256875,0.167083333333333,0.104473519669133,0.2,0.23,0.57,0.57,4.16666666666667,0.166666666666667,0,0,0,0,79.1666666666667,0.333333333333333,8.33333333333333,0.75,1.375,0.625,0.916666666666667,1.25,0.25,0.25,0.25,0.25,0,0,0.25,0.0833333333333333,2,2,1.5,1.83333333333333,0,95.8333333333333,4.16666666666667,33.125,0.25,61.7117117117117,10.6489436095793,38.2882882882883,84
99,"UPI","165",2019,19214,18.15,8.21,13.45,1033,923,1372,3328,4.9,4.475,3.975,4.45,0.803118920210453,0.32625,0.316875,0.39125,0.344791666666667,0.121058972499749,0.63,0.54,0.6,0.63,12.9063444108761,2.12765957446809,4.25531914893617,36.1702127659575,42.5531914893617,29.7872340425532,27.6595744680851,0,57.4468085106383,36.1702127659575,0.310625,0.313125,0.380625,0.334791666666667,0.150897874205425,0.53,0.65,0.8,0.8,16.6666666666667,0.791666666666667,0,0,12.5,4.16666666666667,79.1666666666667,1.58333333333333,50,0,0,0.125,0.0416666666666667,0.333333333333333,1.75,1.5,1.75,1.66666666666667,0,0,0.75,0.25,1.25,0,0.5,0.583333333333333,4.16666666666667,79.1666666666667,16.6666666666667,42.7083333333333,0.375,94.3693693693694,6.15223536610881,5.63063063063063,100
100,"YEL","5",2019,19171,17.4,7.13,10,359,391,487,1237,1.7625,1.475,1.4875,1.575,0.271068738274198,0.109285714285714,0.17375,0.120625,0.135652173913043,0.0471711858335876,0.2,0.22,0.2,0.22,11.6105769230769,15.5555555555556,31.1111111111111,15.5555555555556,62.2222222222222,20,17.7777777777778,0,37.7777777777778,31.1111111111111,0.153571428571429,0.12375,0.14375,0.139782608695652,0.0995208326696762,0.56,0.28,0.24,0.56,20.8333333333333,0.25,0,0,0,0,54.1666666666667,0,0,0,0,0,0,0.625,0.25,0.25,0.25,0.25,0.5,0,1,0.5,0,0,0,0,0,100,0,38.875,0.708333333333333,89.3393393393393,3.99245319818312,10.6606606606607,56
