"uid","HUC8","Site","Order","SegLen","elev_m","RchLen","effsec","t1_eff","t2_eff","t3_eff","pH","DO","temp","avgT","sdT","MAXT","MEANT","RNGT","avwid","sdwid","t1_avwid","t2_avwid","t3_avwid","avdep","t1_avdep","t2_avdep","t3_avdep","maxdep","t1_maxdep","t2_maxdep","t3_maxdep","sdDep","WidDep","mFlow","sdFlow","t1_flow","t2_flow","t3_flow","maxflow","t1_maxflow","t2_maxflow","t3_maxflow","pctRiffle","pctrun","pctslow","machabprop","pctclay","pctsilt","pctsand","pctfines","pctgrvl","pctcbbl","pctbldr","pctrock","subprop","pctEmb1","LWD","t1_LWD","t2_LWD","t3_LWD","FWD","under","t1_under","t2_under","t3_under","boulder","depool","pctVertbnk","Avbnka","pctBrBnk","pctShade","pctShadeSD","Sinuosity","pctSlope","CatArea_km2","HAiFLS_alt","HAiFLS_nat","HAiFLS_ag","HAiFLS_dev","HAiFLS_for"
63,"YEL","73",3,545.850271574,317.370819092,120,2151,717,717,717,8.61,12.52,14.9,17.6376889389389,2.06140819437131,23.1,20.9844444444444,4.76333333333333,2.91666666666667,0.585822845062479,3.225,2.575,2.95,0.441481481481481,0.475555555555556,0.385,0.456,0.68,0.68,0.64,0.66,0.129606021456261,6.60654362416108,0.391851851851852,0.29929451711852,0.307777777777778,0.655,0.257,1.23,0.71,1.23,0.6,8.33333333333333,0.909090909090909,0,83.3333333333333,0,29.6296296296296,0,29.6296296296296,11.1111111111111,59.2592592592593,0,70.3703703703704,59.2592592592593,41.6666666666667,0.0416666666666667,0,0.125,0,0.458333333333333,0.583333333333333,0.5,0.25,1,0.333333333333333,1.16666666666667,12.5,36.875,0.416666666666667,7.65765765765767,8.32120329293932,1.25354048579,2.99979509065,2.61575554707,92.8608704,7.1390204,56.1170578,4.2284298,1.6613392
64,"YEL","77",3,390.013764253,333.928222656,56,1604,663,412,529,8.31,11.61,21.2,17.797088963964,2.32342474918846,23.7727777777778,21.5436805555556,6.86277777777779,2.8375,0.938922833334307,2.5125,3.35,2.65,0.312727272727273,0.313846153846154,0.390909090909091,0.215555555555556,0.62,0.4,0.62,0.38,0.131298151340583,9.0734011627907,0.361515151515152,0.278670069393463,0.379166666666667,0.282727272727273,0.461111111111111,1.12,0.86,1.12,0.94,45.8333333333333,0.347826086956522,16.6666666666667,45.8333333333333,3.2258064516129,3.2258064516129,0,6.45161290322581,0,87.0967741935484,6.45161290322581,93.5483870967742,87.0967741935484,25,0.0416666666666667,0.125,0,0,0.208333333333333,0,0,0,0,0.25,0.833333333333333,29.1666666666667,48.75,0.5,5.93093093093093,7.93840374182707,1.14971591412,9.82287829417,7.76788473564,91.3974228,7.7862539,49.0854378,10.9829483,3.0320177
65,"YEL","80",3,478.600183436,212.927001953,150,1682,570,720,392,9.03,11.55,18.3,15.5809804699623,1.9148070024993,21.5423760683761,18.5942517094017,6.76002307692308,3.35833333333333,1.28635537272075,4.0375,3.2125,2.825,0.210294117647059,0.223636363636364,0.222727272727273,0.186666666666667,0.54,0.54,0.5,0.4,0.140442704679462,15.969696969697,0.12,0.116280746992837,0.149,0.087,0.136363636363636,0.47,0.47,0.27,0.26,16.6666666666667,0.291666666666667,45.8333333333333,45.8333333333333,0,32.3529411764706,0,32.3529411764706,2.94117647058824,64.7058823529412,0,67.6470588235294,64.7058823529412,16.6666666666667,0.5,0.625,0.75,0.125,0.958333333333333,0.333333333333333,0.5,0.25,0.25,1.16666666666667,1.33333333333333,20.8333333333333,32.2916666666667,0.666666666666667,90.2225755166932,8.20204965470976,1.31171631368,11.446742312,12.8766703397,16.2052765,83.794548,9.9651756,2.3520043,83.5687485
66,"YEL","82",3,882.30486962,237.771194458,80,1963,630,515,818,8.21,12.86,17.9,15.9243824891068,3.58867734222448,29.5522222222222,23.638587962963,20.33,3.83333333333333,1.05115533401676,3.6125,3.9625,3.925,0.305227272727273,0.446875,0.220714285714286,0.227857142857143,1.08,1.08,0.62,0.44,0.224431982096442,12.5589476296848,0.232272727272727,0.225675870018636,0.178,0.306153846153846,0.235384615384615,0.89,0.89,0.78,0.63,41.6666666666667,0.291666666666667,25,41.6666666666667,0,4.54545454545455,2.27272727272727,6.81818181818182,0,93.1818181818182,0,93.1818181818182,93.1818181818182,25,0.0833333333333333,0.25,0,0,0.541666666666667,0.333333333333333,0.75,0.25,0,0.416666666666667,1.25,16.6666666666667,24.875,0.208333333333333,66.6136724960254,12.3898354061051,1.26279533746,0.0575517601098,5.56262393916,38.1461182,61.8538818,16.2143326,0.0705167,61.8455505
67,"YEL","101",3,777.060950299,354.804901123,55,903,232,278,393,7.86,12.59,17.7,17.3414670920921,1.77661876623557,22.9077777777778,20.3228009259259,6.38777777777778,2.09583333333333,0.573683117095648,2,2.1625,2.125,0.186896551724138,0.124444444444444,0.221818181818182,0.206666666666667,0.42,0.24,0.38,0.42,0.110359912761961,11.2138683886839,0.155862068965517,0.143639360935129,0.2275,0.109090909090909,0.147777777777778,0.52,0.44,0.52,0.41,33.3333333333333,0.333333333333333,25,33.3333333333333,6.89655172413793,3.44827586206897,10.3448275862069,20.6896551724138,13.7931034482759,65.5172413793103,0,79.3103448275862,65.5172413793103,58.3333333333333,0,0,0,0,0.166666666666667,0.0833333333333333,0,0,0.25,0.0833333333333333,0.75,25,36.875,1.39130434782609,1.8018018018018,1.6143297699233,1.12368119396,4.18295432314,5.62257441657,94.3425598,5.6470518,82.560585,3.0007019,0.0014899
68,"YEL","103",3,636.896045465,213.278594971,104,1836,838,621,377,8.12,10.89,15.6,15.3317173423423,1.36823099504039,21.4727777777778,17.9855324074074,6.19055555555556,2.60833333333333,0.826157510335686,2.475,2.625,2.725,0.157777777777778,0.14,0.21,0.123333333333333,0.52,0.28,0.52,0.26,0.115514034054274,16.5316901408451,0.228888888888889,0.230896114893724,0.2875,0.233333333333333,0.165833333333333,1.04,1.04,0.52,0.53,33.3333333333333,0.434782608695652,16.6666666666667,41.6666666666667,0,5.55555555555556,8.33333333333333,13.8888888888889,5.55555555555556,80.5555555555556,0,86.1111111111111,80.5555555555556,25,0.375,0.375,0.75,0,1,0.333333333333333,0.25,0.75,0,0.5,0.666666666666667,12.5,25.8333333333333,0.5,75.3378378378378,13.7271804778318,1.11606209254,1.05908898939,5.22705804711,5.2930517,94.7069473,0.2447607,0.0716737,94.6966782
69,"YEL","105",3,2181.59431614,324.522888184,50,1275,641,422,212,8.24,12.28,12.7,13.6240890890891,2.03481836546603,20.5188888888889,16.532662037037,6.98,2.54166666666667,0.678179575209903,2.6625,2.3625,2.6,0.119714285714286,0.118333333333333,0.14,0.1025,0.3,0.26,0.3,0.22,0.0585353444905029,21.2311058074781,0.303428571428571,0.193800122277975,0.361666666666667,0.271818181818182,0.274166666666667,0.75,0.7,0.75,0.52,66.6666666666667,0.333333333333333,0,66.6666666666667,0,0,0,0,0,100,0,100,100,16.6666666666667,0.0416666666666667,0.125,0,0,0.0416666666666667,0.0833333333333333,0,0.25,0,0.333333333333333,0.333333333333333,8.33333333333333,24.7916666666667,0,76.4982373678026,9.30998868571081,1.35795603747,2.742784272,5.87793778198,74.811676,25.1883221,39.5021591,1.9648181,22.97715
70,"YEL","113",2,440.045866785,320.778442383,50,413,164,101,148,8.76,10.48,19.6,18.6619557057057,3.07847690766009,27.8622222222222,24.0832407407407,11.0888888888889,1.32916666666667,0.215646987431788,1.1875,1.3875,1.4125,0.1588,0.135,0.115555555555556,0.23125,0.77,0.18,0.18,0.77,0.132076997745002,8.370067170445,0.318,0.12760616495034,0.34875,0.297777777777778,0.31,0.75,0.42,0.75,0.42,25,0.75,0,75,0,24,0,24,20,56,0,76,56,16.6666666666667,0.666666666666667,0.125,1.125,0.75,1.33333333333333,0,0,0,0,0,0.0833333333333333,37.5,45.2083333333333,1.66666666666667,98.1981981981982,2.3094010767585,1.19281047135,14.765618607,2.79821843791,94.8393326,5.1606674,77.4987411,0.1666698,3.8025002
71,"YEL","119",4,1117.4675726,197.698776245,120,1837,799,548,490,8.23,13.17,19,16.0241372622623,2.34878738489929,21.6638888888889,19.9325462962963,8.51888888888889,2.9625,1.38871617283578,2.6375,3.3625,2.8875,0.35531914893617,0.424,0.324375,0.321875,0.56,0.56,0.5,0.54,0.115077498722832,8.3375748502994,0.187234042553191,0.110112632605843,0.168571428571429,0.217333333333333,0.174666666666667,0.43,0.39,0.4,0.43,8.33333333333333,0.708333333333333,16.6666666666667,70.8333333333333,0,65.9574468085106,25.531914893617,91.4893617021277,2.12765957446809,6.38297872340426,0,8.51063829787234,65.9574468085106,8.33333333333333,0.0833333333333333,0,0,0.25,0.0833333333333333,1.66666666666667,1.75,1.75,1.5,0.0833333333333333,1.33333333333333,0,35.2083333333333,0.833333333333333,0.300300300300307,0.464621368291446,1.26480074718,0.591644455563,20.1203207587,28.3814011,70.9513321,7.8624406,3.8636642,69.4409866
72,"YEL","120",4,726.870703625,232.431610107,150,3129,1290,984,855,7.92,11.5,14.2,15.5809804699623,1.9148070024993,21.5423760683761,18.5942517094017,6.76002307692308,4.5125,1.34820734439413,5.4,4.1375,4,0.234090909090909,0.263571428571429,0.249333333333333,0.191333333333333,0.58,0.58,0.44,0.54,0.134117584332038,19.2766990291262,0.202727272727273,0.191510077898201,0.117692307692308,0.235,0.240714285714286,0.69,0.28,0.69,0.66,25,0.5,16.6666666666667,50,2.27272727272727,18.1818181818182,29.5454545454545,50,2.27272727272727,47.7272727272727,0,50,47.7272727272727,41.6666666666667,0.75,1.25,0.75,0.25,1.25,0.666666666666667,0.5,1.25,0.25,0.166666666666667,1.33333333333333,0,30.8333333333333,1.20833333333333,63.4384384384384,15.7380087887547,1.26331508724,7.43378379571,14.7159859024,53.3406868,46.4132423,23.1831112,6.3725605,41.5897789
73,"YEL","129",3,1198.85654677,333.491455078,60,1191,436,407,348,7.59,10.25,16.9,15.5267774024024,1.60492438634075,21.0911111111111,18.5566666666667,4.96,1.225,0.416246164625235,1.35,1.35,0.975,0.3856,0.37,0.382222222222222,0.405,0.6,0.6,0.52,0.52,0.114093528884566,3.17686721991701,0.3816,0.213183801761141,0.33125,0.4025,0.40625,0.96,0.86,0.96,0.72,8.33333333333333,0.833333333333333,8.33333333333333,83.3333333333333,0,4,4,8,4,88,0,92,88,16.6666666666667,0.0416666666666667,0,0,0.125,0.208333333333333,1.75,1.75,1.75,1.75,0,0.416666666666667,62.5,55.625,0.0416666666666667,15.990990990991,11.5401144892173,1.12354194974,2.51385729228,3.28889035392,91.8724976,8.1275063,47.2624512,7.2053204,3.297807
74,"YEL","150",2,740.076208172,260.645019531,50,668,290,218,160,7.47,10.4,17.1,15.5757094594595,1.42228176619237,21.9511111111111,18.4219444444444,6.76388888888889,1.82083333333333,1.07904110679108,1.725,2.325,1.4125,0.1548,0.172222222222222,0.1125,0.1775,0.44,0.44,0.18,0.28,0.0883704324609386,11.7624892334195,0.184,0.135030860670194,0.185555555555556,0.20875,0.1575,0.45,0.34,0.45,0.44,41.6666666666667,0.416666666666667,4.16666666666667,41.6666666666667,0,12,8,20,16,64,0,80,64,58.3333333333333,0,0,0,0,0.0416666666666667,0.0833333333333333,0,0,0.25,1.08333333333333,0.5,8.33333333333333,21.6666666666667,0.583333333333333,37.0656370656371,16.9679724160575,1.10881666716,0.0364688741537,2.87186023906,32.7077255,67.2903748,0.3048012,0.001422,59.7135811
75,"YEL","161",3,394.585387608,309.156738281,108,2852,837,1358,657,8.22,11.12,16,16.9123986486486,2.18313457899231,22.8122222222222,20.0139351851852,6.00944444444445,3.25,1.16170788815059,2.65,3.9,3.2,0.252162162162162,0.2325,0.283076923076923,0.238333333333333,0.69,0.55,0.69,0.52,0.142558665022414,12.8885316184352,0.229459459459459,0.169786564478693,0.271818181818182,0.205,0.210909090909091,0.6,0.54,0.45,0.6,25,0.458333333333333,16.6666666666667,45.8333333333333,0,10.8108108108108,0,10.8108108108108,16.2162162162162,72.972972972973,0,89.1891891891892,72.972972972973,16.6666666666667,0,0,0,0,0.458333333333333,0.333333333333333,0.5,0.25,0.25,0.333333333333333,0.583333333333333,4.16666666666667,27.9166666666667,0.916666666666667,6.98198198198199,8.98371542609976,1.03305345772,5.45306515819,6.0925192185,94.3308792,5.6689916,60.0718346,3.7898176,2.7802911
76,"YEL","178",4,546.354707757,215.352813721,150,5255,1893,1834,1528,8.47,13.28,19.6,15.2459340590591,1.99401110901348,21.6638888888889,18.0572222222222,6.57277777777778,4.62916666666667,1.58867709983377,4.2375,4.65,5,0.303888888888889,0.311666666666667,0.313333333333333,0.286666666666667,0.74,0.5,0.74,0.52,0.140270713322036,15.2330895795247,0.245,0.167391756069407,0.213333333333333,0.255,0.266666666666667,0.56,0.48,0.53,0.56,20.8333333333333,0.5,29.1666666666667,50,0,2.77777777777778,22.2222222222222,25,8.33333333333333,66.6666666666667,0,75,66.6666666666667,41.6666666666667,0.458333333333333,0.125,0.75,0.5,0.958333333333333,0.545454545454545,1,0.666666666666667,0,0.0833333333333333,1.41666666666667,16.6666666666667,31.875,0.5,44.7993447993448,12.6738665741515,1.22045111866,1.43784641998,7.07252648795,36.8638763,62.6018257,8.4783268,3.4651558,60.1216202
77,"YEL","193",4,1247.76238382,263.329101563,150,4136,1110,1140,1886,8.31,12.28,16.7,16.4280086336336,2.32380833506328,23.1,19.7394212962963,6.48111111111111,7.5,2.95763740976121,7.41666666666667,7.2625,7.8,0.375111111111111,0.469285714285714,0.453333333333333,0.219375,1.1,1.1,0.86,0.6,0.282083338928427,19.9940758293839,0.315555555555556,0.265548793286962,0.236428571428571,0.233571428571429,0.400666666666667,1.16,0.54,0.81,1.16,41.6666666666667,0.291666666666667,29.1666666666667,41.6666666666667,2.22222222222222,6.66666666666667,8.88888888888889,17.7777777777778,0,82.2222222222222,0,82.2222222222222,82.2222222222222,16.6666666666667,0.0833333333333333,0,0.25,0,0.333333333333333,0.166666666666667,0.5,0,0,0.25,1.33333333333333,33.3333333333333,33.0434782608696,0.791666666666667,40.4654654654655,16.1855069404895,1.38580629664,1.98464156005,25.0692313885,78.6379547,21.0119781,51.7653847,7.0217752,16.8383675
78,"YEL","201",3,1413.63119518,236.125335693,120,2884,1123,995,766,8.6,12.35,16,15.1415077577578,1.78105829958564,21.6638888888889,18.2513425925926,6.57277777777778,2.9125,1.25639667649021,3.25,3.0625,2.425,0.329487179487179,0.342857142857143,0.31,0.335,1.4,0.6,0.52,1.4,0.235136564104091,8.83949416342412,0.222820512820513,0.254836879900898,0.143571428571429,0.238461538461538,0.298333333333333,1.03,1.03,0.97,0.72,20.8333333333333,0.416666666666667,12.5,41.6666666666667,0,31.5789473684211,2.63157894736842,34.2105263157895,5.26315789473684,60.5263157894737,0,65.7894736842105,60.5263157894737,33.3333333333333,0.125,0.125,0,0.25,0.333333333333333,0.583333333333333,0,0.75,1,0.416666666666667,1.25,29.1666666666667,44.5833333333333,0.625,10.731319554849,9.58687642788274,1.44801206942,5.25454338693,8.58196495317,42.5711327,57.4284515,1.5748994,3.8850839,55.9356232
79,"YEL","202",2,780.193514266,350.201721191,50,1376,638,368,370,8.05,11.21,15.3,15.5838707457457,1.64515653732685,21.0911111111111,17.9342592592593,6.5738888888889,1.41666666666667,0.613377440127994,1.325,1.275,1.65,0.280416666666667,0.29375,0.3175,0.23,0.5,0.5,0.5,0.42,0.139890614617175,5.05200594353641,0.0566666666666667,0.0549043964871957,0.0425,0.0525,0.075,0.2,0.13,0.12,0.2,12.5,0.166666666666667,66.6666666666667,66.6666666666667,0,45.8333333333333,0,45.8333333333333,20.8333333333333,33.3333333333333,0,54.1666666666667,45.8333333333333,16.6666666666667,0,0,0,0,0.0416666666666667,1.16666666666667,1.25,1.5,0.75,0,2.66666666666667,45.8333333333333,47.2916666666667,0.583333333333333,11.4864864864865,10.8721913823546,1.11950790851,9.83510842545,1.245249923,98.3512726,1.6487247,63.9317741,1.192233,1.5149685
80,"YEL","203",4,407.835431741,345.087860107,150,3725,1509,789,1427,7.53,10.94,11.5,11.298348973974,0.910280571424787,18.4261111111111,13.3194907407407,7.58,6.43333333333333,1.68333692064477,6.825,6.2,6.275,0.413541666666667,0.42,0.38375,0.436875,1,0.74,0.68,1,0.203349500868692,15.5566750629723,0.349375,0.212396720834566,0.283333333333333,0.343333333333333,0.398,0.87,0.62,0.71,0.87,45.8333333333333,0.5,4.16666666666667,50,8.51063829787234,0,4.25531914893617,12.7659574468085,10.6382978723404,76.5957446808511,0,87.2340425531915,76.5957446808511,50,0.625,1.25,0.375,0.25,1,0.916666666666667,0.5,1.5,0.75,0.25,0.666666666666667,16.6666666666667,40.625,1.45833333333333,39.1891891891892,14.5317386630585,1.17337463702,22.8059643631,28.4071363922,92.2485962,7.7512555,70.7193222,8.1411123,5.0032735
81,"YEL","204",1,649.792064248,275.269012451,150,5325,1775,1830,1720,8.09,9.79,12.5,11.0292655155155,0.927085074287763,14.23,13.6253240740741,2.91722222222222,4.54583333333333,1.55115081168135,5,4.3625,4.275,0.419166666666667,0.3025,0.3725,0.5825,0.92,0.86,0.6,0.92,0.269458662904893,10.844930417495,0.205416666666667,0.224634566364567,0.21,0.2025,0.20375,0.89,0.41,0.61,0.89,20.8333333333333,0.25,50,50,0,25,0,25,0,75,0,75,75,25,0.125,0.125,0.125,0.125,1,1,0.75,1,1.25,0.0833333333333333,2.83333333333333,41.6666666666667,48.75,0.916666666666667,65.6156156156156,14.2900786983959,1.3134302761,0.918692766573,0.464157599342,85.4729691,14.5270329,48.5094414,0,12.9460535
82,"LMAQ","5",2,1404.12478626,292.484924316,117,1959,593,713,653,8.46,12.22,16.9,16.7971696696697,1.86491187976284,22.525,20.3291666666667,4.76833333333333,2.88333333333333,0.960826938525921,2.45,2.7,3.5,0.146111111111111,0.118333333333333,0.135,0.185,0.36,0.3,0.34,0.36,0.079112136608299,19.7338403041825,0.15,0.176473389333512,0.220909090909091,0.126363636363636,0.109090909090909,0.69,0.69,0.51,0.41,20.8333333333333,0.208333333333333,25,33.3333333333333,5.55555555555556,13.8888888888889,0,19.4444444444444,2.77777777777778,77.7777777777778,0,80.5555555555556,77.7777777777778,16.6666666666667,0.625,0.5,0.625,0.75,1.08333333333333,0.0833333333333333,0.25,0,0,1.16666666666667,0.583333333333333,4.16666666666667,32.5,1.25,90.015015015015,6.96447903679581,1.20137943711,5.07977974828,4.95255340483,50.6438332,49.3561668,43.5317421,4.8554339,47.939209
83,"LMAQ","48",2,479.554317111,252.270355225,100,1256,364,455,437,8.32,13.7,16.3,15.5809804699623,1.9148070024993,21.5423760683761,18.5942517094017,6.76002307692308,2.89166666666667,0.772301285355865,2.75,2.5,3.425,0.150555555555556,0.159166666666667,0.17,0.1225,0.4,0.38,0.4,0.3,0.0946254101918097,19.2066420664207,0.172777777777778,0.138638504466237,0.156666666666667,0.185,0.176666666666667,0.62,0.3,0.62,0.3,66.6666666666667,0.166666666666667,8.33333333333333,66.6666666666667,0,9.375,3.125,12.5,28.125,59.375,0,87.5,59.375,16.6666666666667,0.25,0.25,0.25,0.25,0.625,0.25,0.25,0.5,0,1.33333333333333,0.583333333333333,16.6666666666667,33.9583333333333,1.125,83.1831831831832,6.3835105035714,1.19654596537,22.7902114465,2.98336248416,8.995862,91.0041351,8.8205366,0.0321294,85.8652039
84,"LMAQ","10",2,1826.13639466,209.607467651,61,911,272,306,333,7.73,12.74,12.2,13.025909034034,1.78703575165847,19.5672222222222,16.9863425925926,6.51888888888889,2.9,1.09861572978869,3.1125,2.7125,2.875,0.131724137931035,0.16,0.116,0.125454545454545,0.24,0.24,0.19,0.22,0.0545808028468697,22.0157068062827,0.19,0.215058131676066,0.17625,0.17,0.111,0.39,0.39,0.39,0.38,50,0.291666666666667,20.8333333333333,50,0,11.1111111111111,11.1111111111111,22.2222222222222,7.40740740740741,70.3703703703704,0,77.7777777777778,70.3703703703704,8.33333333333333,0.125,0.125,0,0.25,0.916666666666667,0.416666666666667,0.25,0.25,0.75,1.91666666666667,0.416666666666667,4.16666666666667,20.5833333333333,1.33333333333333,96.8468468468468,2.15091533576038,1.15461168031,0.285059366905,3.2726335932,29.8060303,70.1467209,28.8709984,0.4645835,64.7364883
85,"LMAQ","17",3,1236.22140218,230.839279175,100,2487,888,786,813,8.32,11.65,13.9,15.5809804699623,1.9148070024993,21.5423760683761,18.5942517094017,6.76002307692308,4.8,1.83089429324674,5.2875,4.9125,4.2,0.237234042553192,0.213125,0.24,0.25875,0.72,0.59,0.72,0.58,0.153646999824408,20.2331838565022,0.176382978723404,0.152164463827149,0.19,0.138,0.19875,0.57,0.57,0.4,0.53,41.6666666666667,0.208333333333333,29.1666666666667,41.6666666666667,0,9.52380952380952,7.14285714285714,16.6666666666667,0,80.9523809523809,2.38095238095238,83.3333333333333,80.9523809523809,25,0.666666666666667,0.625,0.625,0.75,1.04166666666667,0.5,0.5,0.25,0.75,1.25,1.41666666666667,16.6666666666667,32.0833333333333,0.416666666666667,81.0810810810811,6.23354977979184,1.20463109516,8.08968869462,7.56569143557,39.6410332,60.3040924,24.2044353,8.1621723,59.9917831
86,"LMAQ","28b",2,929.102189818,286.88772583,52,1020,283,353,384,8.07,11.17,16,15.5357646396396,1.95151868298056,21.855,19.20675,5.753,1.90833333333333,0.527435688778359,1.675,1.675,2.375,0.239411764705882,0.23,0.216,0.262857142857143,0.38,0.3,0.3,0.38,0.0785837201303089,7.97092547092547,0.0858823529411765,0.112979420144175,0.0677777777777778,0.153333333333333,0.0446153846153846,0.58,0.18,0.58,0.17,8.33333333333333,0.416666666666667,33.3333333333333,41.6666666666667,2.94117647058824,50,8.82352941176471,61.7647058823529,14.7058823529412,23.5294117647059,0,38.2352941176471,50,8.33333333333333,0.0833333333333333,0.125,0.125,0,0.0833333333333333,1.83333333333333,1.25,2.5,1.75,0,2.16666666666667,33.3333333333333,47.0833333333333,0.416666666666667,56.3063063063063,10.2942223840732,1.34787524615,4.0303231977,5.43055890752,93.4284058,6.5403237,61.1167183,4.9226065,1.7467092
87,"LMAQ","24",2,861.526146684,278.581817627,100,1876,868,520,488,7.69,10.23,14.9,14.9738338338338,1.557357910954,20.1377777777778,18.2475462962963,5.71666666666667,3.47916666666667,0.892957551289977,3.2875,3.7,3.45,0.244761904761905,0.28,0.150769230769231,0.294285714285714,0.6,0.6,0.4,0.54,0.149131438102198,14.2144941634241,0.146190476190476,0.145735349528544,0.116,0.199166666666667,0.121538461538462,0.69,0.31,0.44,0.69,29.1666666666667,0.333333333333333,33.3333333333333,33.3333333333333,2.5,5,0,7.5,5,85,2.5,92.5,85,41.6666666666667,0.166666666666667,0.125,0,0.375,0.958333333333333,1.08333333333333,1.25,0.5,1.5,0.5,1.58333333333333,29.1666666666667,37.7083333333333,0.833333333333333,92.1171171171171,8.019173452242,1.30164385779,0.342229285476,5.74362079296,34.4766541,65.3808441,26.0424576,0.0629215,58.1847878
88,"LMAQ","61",4,424.198806692,195.553909302,110,4883,1875,1456,1552,8.6,12.61,22.2,19.0837743993994,2.19376952481201,24.6411111111111,22.6255555555556,6,5.6375,3.03942392997208,3.2125,4.975,8.725,0.296304347826087,0.338,0.23375,0.321333333333333,1.08,0.64,0.52,1.08,0.186575676581347,19.0260454878943,0.181086956521739,0.188764736123739,0.156428571428571,0.286,0.124285714285714,0.78,0.69,0.78,0.41,25,0.416666666666667,16.6666666666667,41.6666666666667,2.17391304347826,8.69565217391304,8.69565217391304,19.5652173913043,0,73.9130434782609,6.52173913043478,80.4347826086956,73.9130434782609,66.6666666666667,0.125,0.125,0.25,0,0.625,0.333333333333333,0.75,0.25,0,1.83333333333333,0.833333333333333,8.33333333333333,29.1666666666667,0.625,66.8918918918919,15.224744895822,1.12242622144,24.1179006163,17.7468156394,51.0857277,48.7585182,18.4975433,2.8445423,44.912468
89,"UPI","23",3,685.551815828,355.519439697,60,2400,504,1223,673,8.03,9.55,14.5,14.2132395833333,1.30925662948571,17.855,15.4986574074074,4.60277777777777,2.01875,0.546294334585304,1.86875,1.8625,2.325,0.241578947368421,0.24,0.283333333333333,0.21125,0.4,0.4,0.38,0.36,0.0720557710346824,8.35648148148148,0.304473684210526,0.135261455895331,0.32,0.275,0.316875,0.67,0.67,0.49,0.47,8.33333333333333,0.875,0,87.5,0,7.89473684210526,78.9473684210526,86.8421052631579,7.89473684210526,5.26315789473684,0,13.1578947368421,78.9473684210526,0,0.125,0,0.25,0.125,0.291666666666667,2.33333333333333,3,3,1,0,0.666666666666667,0,42.5,0.458333333333333,53.9414414414414,14.3147208105523,1.31113651658,0.905339807104,9.22708263311,77.8466034,22.1533966,58.2827911,10.7333879,3.3422244
90,"UPI","25",4,1115.6984947,372.933929443,130,6259,1498,1009,3752,7.54,8.15,12.1,13.4407482638889,1.36014695829506,17.1888888888889,14.487662037037,4.90333333333334,3.74375,0.851892075732395,3.825,3.475,3.93125,0.385744680851064,0.462,0.355,0.345,0.69,0.69,0.5,0.48,0.110527287223977,9.70525372311086,0.233404255319149,0.162310445908647,0.197333333333333,0.28,0.220625,0.65,0.56,0.65,0.43,4.16666666666667,0.916666666666667,4.16666666666667,91.6666666666667,0,2.12765957446809,44.6808510638298,46.8085106382979,34.0425531914894,19.1489361702128,0,53.1914893617021,44.6808510638298,16.6666666666667,0,0,0,0,0,2.25,2.25,2,2.5,0,0.333333333333333,8.33333333333333,44.1666666666667,0.0833333333333333,3.30330330330331,4.00792865000014,1.26211563149,3.81534015703,15.6901561644,93.1652756,6.761116,82.6107407,5.5542722,0.3393331
91,"UPI","28",3,580.05804278,268.602935791,150,6509,2276,2294,1939,9.02,8.15,15.45,15.6670844907407,1.49832672251515,19.9477777777778,18.1602546296296,4.78000000000001,5.3875,1.80923055948967,4.65,6.2125,5.3,0.27,0.233125,0.328,0.2525,0.76,0.46,0.64,0.76,0.178386488082575,19.9537037037037,0.28468085106383,0.242261546266138,0.283125,0.262,0.3075,0.99,0.87,0.99,0.63,41.6666666666667,0.333333333333333,20.8333333333333,41.6666666666667,0,8.51063829787234,2.12765957446809,10.6382978723404,0,87.2340425531915,2.12765957446809,89.3617021276596,87.2340425531915,8.33333333333333,0.625,0,1.375,0.5,0.833333333333333,0.333333333333333,0.5,0.5,0,0.5,1.25,8.33333333333333,25.6521739130435,0.625,59.8348348348348,15.0069560590657,1.12023163045,0.900719,24.2131372692,76.0073166,23.4498863,39.621933,4.277864,12.1601791
92,"UPI","70",3,839.175102488,228.271286011,90,1920,597,812,511,8.32,11.87,17.45,15.779494212963,1.86414740471632,20.615,18.287037037037,5.815,3.37916666666667,1.47559248724226,1.9875,5.0875,3.0625,0.18875,0.12,0.27875,0.1675,0.57,0.27,0.57,0.32,0.126837557361559,17.9028697571744,0.120416666666667,0.165939726731731,0.211875,0.046875,0.1025,0.83,0.83,0.17,0.32,12.5,0.291666666666667,12.5,45.8333333333333,2.32558139534884,20.9302325581395,23.2558139534884,46.5116279069767,2.32558139534884,51.1627906976744,0,53.4883720930233,51.1627906976744,41.6666666666667,0.708333333333333,0.25,1.125,0.75,0.958333333333333,0.166666666666667,0.25,0.25,0,0.916666666666667,0.181818181818182,16.6666666666667,38.4782608695652,0.75,82.1321321321321,10.4013124934934,1.10685619351,20.8567531668,10.6732240441,37.6862144,62.3137856,7.2748556,3.832931,62.1048622
